epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,848.74,0.91604,1.7067,1.48707,0.80545,0.55556,0.64695,0.32082,1.42301,3.76346,2.39688,0.00113898,0.00113898,0.00113898
43,867.606,0.54525,0.68303,1.10733,0.73753,0.8308,0.67007,0.33019,1.5852,3.11145,2.59591,0.00113191,0.00113191,0.00113191
44,885.721,0.55946,0.81121,1.14444,0.66336,0.57374,0.62884,0.31582,1.94544,2.56281,2.90114,0.00112484,0.00112484,0.00112484
45,903.824,0.71109,1.13267,1.27301,0.66336,0.57374,0.62884,0.31582,1.94544,2.56281,2.90114,0.00111776,0.00111776,0.00111776
46,922.919,0.67019,1.23077,1.21162,0.61815,0.5,0.32044,0.19872,1.44273,2.88314,2.36057,0.00111069,0.00111069,0.00111069
47,941.541,0.85525,1.09187,1.34134,0.22311,0.40568,0.36003,0.27689,1.31917,3.40253,2.60879,0.00110362,0.00110362,0.00110362
48,960.298,1.40518,1.73029,1.98496,0.58543,0.44444,0.45789,0.30336,1.25427,2.96638,2.58246,0.00109654,0.00109654,0.00109654
49,979.163,0.61595,0.64695,1.10483,0.58543,0.44444,0.45789,0.30336,1.25427,2.96638,2.58246,0.00108947,0.00108947,0.00108947
50,998.147,0.65283,0.77065,1.2065,0.59526,0.59456,0.77417,0.50956,1.22238,1.76169,2.36768,0.0010824,0.0010824,0.0010824
51,1017.66,0.50193,0.63612,1.20744,0.70126,0.75,0.82821,0.63317,1.16884,1.48986,2.32089,0.00107532,0.00107532,0.00107532
52,1036.42,0.61149,0.88507,1.26759,0.95919,0.66667,0.79129,0.5719,1.34833,1.46846,2.57978,0.00106825,0.00106825,0.00106825
53,1055.69,0.71513,0.66263,1.20684,0.95919,0.66667,0.79129,0.5719,1.34833,1.46846,2.57978,0.00106118,0.00106118,0.00106118
54,1074.25,0.70086,1.18887,1.18314,0.84096,0.65612,0.71259,0.55792,1.35543,2.06812,2.87409,0.0010541,0.0010541,0.0010541
55,1093.17,0.62126,0.81247,1.17238,0.68691,0.82759,0.85177,0.53351,1.3177,2.56804,2.52054,0.00104703,0.00104703,0.00104703
56,1111.98,0.50684,1.02249,1.11769,0.54315,0.7497,0.79231,0.59258,1.18618,2.1089,2.50998,0.00103995,0.00103995,0.00103995
57,1130.84,0.75777,0.76669,1.17556,0.54315,0.7497,0.79231,0.59258,1.18618,2.1089,2.50998,0.00103288,0.00103288,0.00103288
58,1149.75,0.66334,0.6361,1.23023,0.43795,0.73788,0.76052,0.66456,1.07959,2.1674,2.33412,0.00102581,0.00102581,0.00102581
59,1168.26,0.51658,0.54224,1.10814,0.40427,0.66667,0.72095,0.64413,1.10021,2.80013,2.21636,0.00101873,0.00101873,0.00101873
60,1187.34,0.67374,0.72958,1.14715,0.66391,0.66667,0.61882,0.55628,0.96944,2.38778,2.01603,0.00101166,0.00101166,0.00101166
61,1205.96,0.4856,0.62781,1.10512,0.66391,0.66667,0.61882,0.55628,0.96944,2.38778,2.01603,0.00100459,0.00100459,0.00100459
62,1224.75,1.46116,2.00355,1.97235,0.74332,0.66667,0.64605,0.5795,0.95843,2.17673,2.01167,0.000997513,0.000997513,0.000997513
63,1243.22,0.87277,1.0951,1.42052,0.81048,0.66667,0.82875,0.63616,0.88851,1.71115,1.98687,0.00099044,0.00099044,0.00099044
64,1261.53,0.6718,0.66827,1.19845,0.61838,0.8172,0.81554,0.47509,1.04339,1.84051,2.05396,0.000983366,0.000983366,0.000983366
65,1280.79,0.58839,0.99247,1.22712,0.61838,0.8172,0.81554,0.47509,1.04339,1.84051,2.05396,0.000976293,0.000976293,0.000976293
66,1299.75,0.66686,0.81814,1.18574,0.38972,0.6456,0.5644,0.40544,0.9968,2.00466,1.68436,0.000969219,0.000969219,0.000969219
67,1318.32,0.58711,0.61528,1.14822,0.56422,0.82449,0.85722,0.59674,1.03355,1.72854,1.70516,0.000962146,0.000962146,0.000962146
68,1337.15,0.52571,0.88895,1.13365,0.84549,0.81465,0.90117,0.64851,0.92123,1.05674,1.61119,0.000955072,0.000955072,0.000955072
69,1356.42,0.57315,0.87397,1.16044,0.84549,0.81465,0.90117,0.64851,0.92123,1.05674,1.61119,0.000947999,0.000947999,0.000947999
70,1374.9,0.64952,0.63229,1.24953,0.84023,0.97785,0.995,0.75836,0.82275,0.87562,1.61421,0.000940925,0.000940925,0.000940925
71,1394.07,0.55732,0.83429,1.13098,0.91406,0.93564,0.995,0.75771,0.93578,0.84944,1.87561,0.000933851,0.000933851,0.000933851
72,1413.04,0.6409,0.69371,1.24319,0.94436,0.91667,0.9487,0.7252,1.0658,1.00713,2.05456,0.000926778,0.000926778,0.000926778
73,1432.06,0.52241,0.56568,1.08256,0.94436,0.91667,0.9487,0.7252,1.0658,1.00713,2.05456,0.000919704,0.000919704,0.000919704
74,1450.36,0.46744,0.8769,1.08719,0.94231,0.91667,0.92833,0.79722,1.04571,1.05216,2.00839,0.000912631,0.000912631,0.000912631
75,1469.56,0.44685,0.65248,1.14901,0.45515,0.72222,0.63663,0.39786,1.2824,1.63023,2.06613,0.000905557,0.000905557,0.000905557
76,1488.72,0.54348,0.50226,1.08688,0.62559,0.61111,0.63217,0.41468,1.06819,1.84324,1.85282,0.000898484,0.000898484,0.000898484
77,1507.29,0.47107,0.68321,1.04465,0.62559,0.61111,0.63217,0.41468,1.06819,1.84324,1.85282,0.00089141,0.00089141,0.00089141
78,1526.31,0.4415,0.52279,1.05166,0.77627,0.69492,0.738,0.62421,0.96119,1.43234,2.06974,0.000884337,0.000884337,0.000884337
79,1545.46,0.6692,0.59686,1.36976,0.78374,0.90134,0.93179,0.73786,0.91022,0.85557,1.90055,0.000877263,0.000877263,0.000877263
80,1565.44,0.51404,0.7786,1.16968,0.63601,0.95014,0.90239,0.66347,0.94848,1.34145,1.59483,0.00087019,0.00087019,0.00087019
81,1585.08,0.41978,0.52021,1.00965,0.63601,0.95014,0.90239,0.66347,0.94848,1.34145,1.59483,0.000863116,0.000863116,0.000863116
82,1604.17,0.86743,0.76615,1.23705,0.66959,0.68767,0.7494,0.5574,0.88759,1.6751,1.45062,0.000856042,0.000856042,0.000856042
83,1622.72,0.70663,0.70446,1.32645,0.77301,0.6221,0.6536,0.50136,0.82377,1.73829,1.41637,0.000848969,0.000848969,0.000848969
84,1641.68,0.51646,0.54276,1.0902,0.69239,0.62394,0.68093,0.47788,0.87921,1.6751,1.51965,0.000841895,0.000841895,0.000841895
85,1660.62,0.54865,0.87093,1.2256,0.69239,0.62394,0.68093,0.47788,0.87921,1.6751,1.51965,0.000834822,0.000834822,0.000834822
86,1678.78,0.70536,0.66567,1.26743,0.773,0.69444,0.72536,0.59732,0.92342,1.19054,1.6135,0.000827748,0.000827748,0.000827748
87,1697.17,0.54862,0.54402,1.10956,0.71199,0.79749,0.79747,0.68472,1.07431,1.18195,1.77088,0.000820675,0.000820675,0.000820675
88,1715.91,0.4626,0.46817,1.02545,0.65664,0.79693,0.74622,0.67636,0.92041,1.35585,1.65515,0.000813601,0.000813601,0.000813601
89,1734.38,0.62184,0.57038,1.24078,0.65664,0.79693,0.74622,0.67636,0.92041,1.35585,1.65515,0.000806528,0.000806528,0.000806528
90,1753.24,1.6272,2.34644,2.52447,0.67875,0.7602,0.78535,0.61285,0.78728,1.40422,1.5029,0.000799454,0.000799454,0.000799454
91,1771.87,0.57481,0.49274,1.07081,0.57741,0.88126,0.82417,0.59733,0.81742,1.76527,1.532,0.00079238,0.00079238,0.00079238
92,1791.3,0.5438,0.63816,1.0571,0.80127,0.73437,0.87933,0.70052,0.72255,1.45384,1.38534,0.000785307,0.000785307,0.000785307
93,1809.35,0.5539,1.14488,1.06575,0.80127,0.73437,0.87933,0.70052,0.72255,1.45384,1.38534,0.000778233,0.000778233,0.000778233
94,1828.14,0.34665,0.4263,0.93584,0.72071,0.78266,0.88353,0.62796,0.84947,1.3404,1.38936,0.00077116,0.00077116,0.00077116
95,1847.14,0.41192,0.69103,1.02038,0.76592,0.91181,0.93845,0.61419,1.15033,1.20655,1.6533,0.000764086,0.000764086,0.000764086
96,1865.81,0.62493,1.59569,1.2083,0.95612,0.91667,0.97833,0.56815,1.28785,1.19106,1.81043,0.000757013,0.000757013,0.000757013
97,1884.65,0.51181,0.53302,1.09636,0.95612,0.91667,0.97833,0.56815,1.28785,1.19106,1.81043,0.000749939,0.000749939,0.000749939
98,1903.71,0.55966,0.73599,1.13561,0.90723,1,0.995,0.63188,1.15374,0.99933,1.64671,0.000742866,0.000742866,0.000742866
99,1922.36,0.54095,0.67307,1.15889,0.81695,0.86266,0.93433,0.67375,1.00122,0.99927,1.60901,0.000735792,0.000735792,0.000735792
100,1940.62,0.43722,0.52155,1.0775,0.82072,0.88889,0.84,0.61462,0.9218,1.1426,1.61674,0.000728719,0.000728719,0.000728719
101,1959.51,0.78229,0.61683,1.41431,0.82072,0.88889,0.84,0.61462,0.9218,1.1426,1.61674,0.000721645,0.000721645,0.000721645
102,1978.29,0.43396,0.64234,1.054,0.81947,0.88889,0.80458,0.64637,0.78665,1.22979,1.45372,0.000714571,0.000714571,0.000714571
103,1996.86,0.42746,0.93798,1.08848,0.82863,0.88606,0.84462,0.67473,0.8046,1.1871,1.4797,0.000707498,0.000707498,0.000707498
104,2015.78,0.68527,0.73325,1.21551,0.72804,0.87995,0.82551,0.65835,0.8367,1.27303,1.55707,0.000700424,0.000700424,0.000700424
105,2034.3,0.40443,0.46633,0.972,0.72804,0.87995,0.82551,0.65835,0.8367,1.27303,1.55707,0.000693351,0.000693351,0.000693351
106,2052.91,0.48821,0.57148,1.13517,0.66328,0.81565,0.81621,0.62359,0.82447,1.42034,1.62955,0.000686277,0.000686277,0.000686277
107,2071.59,0.46072,0.65479,1.10384,0.62265,0.88889,0.85343,0.63998,0.836,1.26983,1.65098,0.000679204,0.000679204,0.000679204
108,2090.91,0.4569,0.47254,1.07711,0.84027,0.88889,0.88887,0.69968,0.84835,1.01011,1.67181,0.00067213,0.00067213,0.00067213
